SXSW prepares for coronavirus as Chris Evans set to appear | Metro News https://metro.co.uk/2020/03/03/sxsw-details-coronavirus-preparations-chris-evans-kumail-nanjiani-set-appear-12343317/ …
Google makes Hangouts Meet features free in the wake of coronavirus | Engadget https://www.engadget.com/2020/03/03/google-makes-hangouts-meet-features-free-in-the-wake-of-coronavirus/ …
