The is why CNN cowardly bowed and stopped calling the Chinese Wuhan Coronavirus what it really is. pic.twitter.com/Lp1yJydB5a
The is why CNN cowardly bowed and stopped calling the Chinese Wuhan Coronavirus what it really is. pic.twitter.com/Lp1yJydB5a
