"Over 9770 infected in China, 200+ dead at latest report and cases confirmed in about 20 countries. Be vigilant, but not hysterical. #coronavirus #wuhanconoravirus"
"Over 9770 infected in China, 200+ dead at latest report and cases confirmed in about 20 countries. Be vigilant, but not hysterical.    #coronavirus #wuhanconoravirushttps://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters …"
