 Korean Air 747 on the ground @Gimpo with a fleet of ambulances for transporting the evacuees to an isolation facility for 14 days. #Wuhan #coronavirus 
" #Wuhan #coronavirus evacuation flight - Inbound Gimpo International, Seoul "
"Fourteen people in UK tested for coronavirus https://news.sky.com/story/fourteen-people-in-uk-tested-for-coronavirus-11916186 …
#coronavirus"
 Japanese #coronavirus evacuation flight out from #Wuhan heading to Tokyopic.twitter.com/0Mai57vIxR
