"African nations turn the tables, imposing travel restrictions against U.S., Europe, and China to stave off coronavirus https://interc.pt/3aX7IDR  by @joepenney"
"African nations turn the tables, imposing travel restrictions against U.S., Europe, and China to stave off coronavirus https://interc.pt/3aX7IDR  by @joepenney"
