"They BETTER follow through or it’s the parenting fail where you talk about wanting to do something fun like the movies or go to Disney World but then bail.
- Trump admin strongly considering sending citizens money to help get through coronavirus emergency  https://twitter.com/i/events/1239966759748173826 …"
