"America has never been free. It has always been a slave to the rich and privileged, to the billionaires, the mining magnates, the slave owners, the bankers and all their cronies. Nothing more ridiculous than the privileged elite calling for freedom #coronavirus"
"Up to 4,500 Chinese patients 'may have caught coronavirus' https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9oZWFsdGgvYXJ0aWNsZS03OTAwMDQ3L1NjaWVudGlzdHMtZmVhci00LTUwMC1DaGluZXNlLXBhdGllbnRzLWNhdWdodC1jb3JvbmF2aXJ1cy5odG1s0gF1aHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL2hlYWx0aC9hcnRpY2xlLTc5MDAwNDcvYW1wL1NjaWVudGlzdHMtZmVhci00LTUwMC1DaGluZXNlLXBhdGllbnRzLWNhdWdodC1jb3JvbmF2aXJ1cy5odG1s?oc=5 …"
