Coronavirus: Why lockdowns may not be the answer in Africa 
The Green Read: Will coronavirus help nature reclaim the Earth? @AJEnglish
"Hao “Black Lives Matter” protestors nafikiri due to lockdown shule zimefungwa, unemployment rate is high in US, via… https://t.co/zFYk4qRe8J"
