"With the current under-funded; under-staffed and under-resourced NHS, how can the Govt be complacent as to dealing with an outbreak of coronavirus? @Peston"
RT @Banxcartoons: From today's @FT #coronavirus #COVID19 #Brexit #BorisJohnson https://t.co/ZLvgx3ebVp
