"There are currently 16,768 confirmed cases worldwide, including 361 fatalities.／Tracking coronavirus: Map, data and timeline - https://bnonews.com/index.php/2020/02/the-latest-coronavirus-cases/ …"
"There are currently 19,876 confirmed cases worldwide, including 426 fatalities.／Tracking coronavirus: Map, data and timeline - https://bnonews.com/index.php/2020/02/the-latest-coronavirus-cases/ …"
