#Trumpdemic he doesn't need the #coronavirus he's already been sick a long time https://twitter.com/duty2warn/status/1237143463168217089 …
"#Covid19 This is not ""worst case"". Italy mortality rate 8% Italy pulled out all stops whereas USA is starting serious steps now.  Ex-CDC director: worst-case scenario for coronavirus is 1.6 million Americans dead - https://www.rawstory.com/2020/03/ex-cdc-director-worst-case-scenario-for-coronavirus-is-1-6-million-americans-dead/ …"
