"Well, look who was playing Tennis in Africa this afternoon? Bill decided to join Roger, Rafa, and Trevor Noah for a Charity hit in Cape Town. Glad for the kids in Southern Africa who will benefit from the $3.5M raised today. Better than patenting a Corona Virus, don’t you think? pic.twitter.com/JSUuHNgHw6"
First American and Japanese deaths reported in coronavirus epidemic https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/02/08/4fcbd584-49f5-11ea-9164-d3154ad8a5cd_story.html …
