"""Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus"" by DENISE GRADY via NYT https://nyti.ms/2RwmmK6  site: http://bit.ly/2WBUoz5 pic.twitter.com/VjCEh0JMXx"
"""Japan and Thailand Confirm New Cases of Chinese Coronavirus"" by SUI-LEE WEE via NYT https://nyti.ms/370yE44  site: http://bit.ly/2WBUoz5 pic.twitter.com/mLR5mf1pOR"
"""Senator Tom Cotton Repeats Fringe Theory of Coronavirus Origins"" by ALEXANDRA STEVENSON via NYT https://nyti.ms/2V1WbhN  site: http://bit.ly/2WBUoz5 pic.twitter.com/vuWYvYYhjC"
