Entirely new type of corona virus.  https://www.mnn.com/health/fitness-well-being/stories/what-you-need-know-about-mysterious-chinese-virus …
Never mind the fact Wuhan has two biological weapons labs and a corona virus was transported from top rank Canadian microbiology lab  to CHN and the two CHN scientists—the husband specializing in CoV’s—WERE arrested 6 months ago.
"Coronavirus live updates: Trump says outbreak could last months, recommends closure of schools, restaurants, bars - The Washington Post https://www.washingtonpost.com/world/2020/03/16/coronavirus-latest-news/ …"
"Coronavirus live updates: Trump says outbreak could last months, recommends closure of schools, restaurants, bars - The Washington Post https://www.washingtonpost.com/world/2020/03/16/coronavirus-latest-news/ …"
