"@WestJet  please, please, please, please keep the Calgary to Penticton route operational during Covid-19. Canadian families across the country depend on this route to assist elderly parents in OK #coronavirus #Covid_19 #COVIDCanada @nenshi @GlobalOkanagan @JustinTrudeau "
"@WestJet  please, please, please, please keep the Calgary to Penticton route operational during Covid-19. Canadian families across the country depend on this route to assist elderly parents in OK #coronavirus #Covid_19 #COVIDCanada @nenshi @GlobalOkanagan @JustinTrudeau "
