RT @derekjames150: Is there anyone in the world who honestly believes that this totally inept Government will suddenly come good and make a…
RT @ajplus: The Navajo Nation has the highest #COVID19 infection of anywhere in the U.S. Meet the volunteers who are fighting back to save…
"Amy McGrath is polling better than McConnell is Kentucky.
So now he wants to cheat to try to regain a lead?
If I was McGrath I’d put out ads showing how partisan McConnell is making the coronavirus response."
"Amy McGrath is polling better than McConnell is Kentucky.
So now he wants to cheat to try to regain a lead?
If I was McGrath I’d put out ads showing how partisan McConnell is making the coronavirus response."
