The resolve of millions of us is to get Coronavirus under control. That you appear to be applauding the return of horse racing is distasteful. Cancellation of the Cheltenham Festival would have prevented untold deaths &amp; suffering. Badly done Secretary of State. Badly done
Won't do much against a Syrian horde of Coronavirus carriers.
"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…"
Useful guide? #covid19UK #COVID19 #coronavirus #selfhelppic.twitter.com/vdaOiICfs0
Useful guide? #covid19UK #COVID19 #coronavirus #selfhelppic.twitter.com/vdaOiICfs0
