"We'e at Petronas Taman Putra Budiman, Seri Kembangan! With the coronavirus alert on the rise, we want to give away face masks and Dettol hand sanitisers for the first 50 listeners as part of the Kami Care Protection Packs from Pulse by Prudential! Join us now until 9am! pic.twitter.com/h2ptRzMmhI"
"Latest COVID-19 stats as of June 13, 2020."
