"Massachusetts just shut down.

No gatherings of 25 people or more.
Restaurants are to-go or delivery only.

. #covid19 #sarscov2 @coronavirus https://twitter.com/BostonGlobe/status/1239317539575996416 …"
"Massachusetts just shut down.

No gatherings of 25 people or more.
Restaurants are to-go or delivery only.

. #covid19 #sarscov2 @coronavirus https://twitter.com/BostonGlobe/status/1239317539575996416 …"
