iPhone Camera Supplier LG Innotek Shuts Down a Factory Due to Coronavirus Case https://ift.tt/2winKJG  #MacRumors
Apple Rejecting Coronavirus Apps Not From Health or Government Organizations https://ift.tt/38tj8Oe  #MacRumors
