Live from LAX: Coronavirus comes to US https://youtu.be/U1SoPAPZ5ns  via @YouTube
"Coronavirus: Hundreds infected, Chinese airport shut | Nine News Australia https://youtu.be/QCMth5GdAHw  via @YouTube"
Coronavirus Outbreak: Video of people escaping quarantine goes viral | W... https://youtu.be/8qS1JEkycqk  via @YouTube
