"Can #gold hit $1,900? And how soon? “The target has to be the prior all-time high in 2011. I’m looking at the $1,923 level,” says http://ShadowTrader.net head trader @PeterReznicek | @DanielaCambone @KitcoNewsNOW #kitconews #finance #coronavirus #investing https://www.kitco.com/news/video/show/Kitco-NEWS/2688/2020-01-30/Gold-price-north-of-$1900-is-a-very-real-thing-says-this-trader"
Coronavirus limits bullish gold sentiment from strong jobs report https://www.kitco.com/commentaries/2020-02-07/Coronavirus-limits-bullish-gold-sentiment-from-strong-jobs-report.html … #kitconews #gold #silver #metals #investing #finance #mining #economics
