"RT @theChopandChill: This is Native Jollof Rice aka Iwuk Edesi.
A popular staple of the Ibibio &amp; Efik ppl of Southern Nigeria

https://t.co…"
If only all of Nigeria’s MDAs were as proactive and responsible as the #NCDC #CoronaVirus #COROVID19
