"RT @libcasey BREAKING from @washingtonpost: First U.S coronavirus case of unknown origin confirmed in Northern California, a sign the virus may be spreading in a local area
Follow live updates here: https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/02/26/f889693a-580e-11ea-9000-f3cffee23036_story.html …"
RT @AP President Trump designates Vice President Pence to lead the government's response to the coronavirus outbreak. Follow our ongoing coverage. http://apne.ws/xrIb8XJ 
