Miami’s Mario Diaz-Balart is first member of Congress to test positive for coronavirus https://www.miamiherald.com/news/politics-government/article241320356.html …
Miami’s Mario Diaz-Balart is first member of Congress to test positive for coronavirus https://www.miamiherald.com/news/politics-government/article241320356.html …
