RT @scarletmonahan: Boris Johnson BREAKING NEWS https://t.co/FC88v4dWnc #voteofnoconfidence #StayTheFHome #covid #Covid19 #coronavirus #Soc…
Such a liar! He didn’t shake hands with people with Corona Virus. They wouldn’t risk catching something from him. https://twitter.com/MimiJ9/status/1234831290907664384 …
