Coronavirus: How to understand the death toll 
"Coronavirus,  been struck down with that Myself a few times alright "
RT @Suraj_Sharma: From the Mayor who encouraged the unlawful protests last weekend.. 🤦‍♂️ London really does deserve better. https://t.co/h…
