WHO says Corona virus could spread...?
"The @WHO Emergency Committee says coronavirus not a global emergency yet. About 7 countries have announced cases of the virus so far including Taiwan, Vietnam, and US. No cases reported in SA so far and department of health says no need for panic. https://twitter.com/UN/status/1220481479878332416 …"
