"China's new SARS-like coronavirus has spread to Japan, but we still know very little about it - CNN
https://edition.cnn.com/2020/01/15/asia/wuhan-virus-questions-intl-hnk/index.html?ncid=newsltushpmgnews …"
Photos: Life in the Time of Coronavirus https://www.theatlantic.com/photo/2020/02/photos-life-in-the-time-of-covid-19/606706/ … via @TheAtlantic
