"#NotMyPM always wanted to be a leader like Churchill, but in the face of a national health emergency, we’re stuck with the 2020 version of Neville Chamberlain.  #MassTestingNow #Shutdown #StayAtHome #WashYourHands #SocialDistancing #SelfIsolation #coronavirus https://twitter.com/guardian/status/1239288683578249216 …"
"#NotMyPM always wanted to be a leader like Churchill, but in the face of a national health emergency, we’re stuck with the 2020 version of Neville Chamberlain.  #MassTestingNow #Shutdown #StayAtHome #WashYourHands #SocialDistancing #SelfIsolation #coronavirus https://twitter.com/guardian/status/1239288683578249216 …"
