"the obvious American solution to this is to employ coronavirus bounty hunters and put a bounty on the infected :)

Drag them to a quarantine zone and collect your prize :)"
"the obvious American solution to this is to employ coronavirus bounty hunters and put a bounty on the infected :)

Drag them to a quarantine zone and collect your prize :)"
