" Customer Notice 

Nottingham City Council has taken the decision to also close the car parks for Wollaton Park to help reduce the park users, to restrict the spread of coronavirus.

Please observe social distancing (2M), & check our webpage for info.

http://wollatonhall.org.uk/coronavirus pic.twitter.com/6G9T6Zb8Qo"
" Customer Notice 

Nottingham City Council has taken the decision to also close the car parks for Wollaton Park to help reduce the park users, to restrict the spread of coronavirus.

Please observe social distancing (2M), & check our webpage for info.

http://wollatonhall.org.uk/coronavirus pic.twitter.com/6G9T6Zb8Qo"
