Thanks for putting millions of Asian Americans in danger because of this reckless tweet. #RacistInChief #coronavirus #COVID19 #YangGanghttps://twitter.com/realDonaldTrump/status/1239685852093169664 …
Thanks for putting millions of Asian Americans in danger because of this reckless tweet. #RacistInChief #coronavirus #COVID19 #YangGanghttps://twitter.com/realDonaldTrump/status/1239685852093169664 …
