"Well, it certainly is a success story for the coronavirus. A tragedy for the people who will die or who will lose their beloved ones without being even able to bury them. "
"RT @Vaishax: There is so much #women #farmers need in the form of rights &amp; support, but financial independence is one thing we can help the…"
