"Excuse me but who freaking doesn't wash hands after using the toilet? And please, always shut, checks for typos, the lid before flushing, way too many don't especially in the bathroom! Disgusting! Covid-19: How long does the coronavirus last on surfaces? http://www.bbc.com/future/article/20200317-covid-19-how-long-does-the-coronavirus-last-on-surfaces …"
"Excuse me but who freaking doesn't wash hands after using the toilet? And please, always shut, checks for typos, the lid before flushing, way too many don't especially in the bathroom! Disgusting! Covid-19: How long does the coronavirus last on surfaces? http://www.bbc.com/future/article/20200317-covid-19-how-long-does-the-coronavirus-last-on-surfaces …"
