RT @ara_losangeles: I donated to @MECAforPeace to help #Gaza prepare for #coronavirus outbreak https://t.co/TatrlkQuT7
Israel has failed to provide real-time coronavirus updates in Arabic for Palestinian citizens who make up around one-fifth of its population http://bit.ly/2W8YgJt 
