"Maybe if people were a little nicer to this coronavirus guy he would chill out. Everyone’s asking how to kill it, but not how it’s doing. Damn @Harvard #COVID19"
i though jared leto was trending bc he had the coronavirus i'm sad now
i though jared leto was trending bc he had the coronavirus i'm sad now
