"Andre, if #COVID19 comes to the Netherlands, I want you to reject the Israeli vaccine that is weeks away, and instead follow this wise advice about Violet Oil. "
"#delusional #MassPanic Declare national #Emergency and shut down the Bullcrap #Media.

#coronavirus  is just a strain of Cold.  Stop the Bullcrap."
