BREAKING out of Maryland. #coronavirus #CoronaVirusSAhttps://twitter.com/GovLarryHogan/status/1235715590053978112 …
Maryland Comptroller @peterfranchot joined me this evening to discuss the #COVIDー19 economic impact on Maryland’s economy. https://www.facebook.com/ryanrminer/videos/10102013017229482/?d=n … #mdpolitics #MDGA20 #coronavirus
Maryland Comptroller @peterfranchot joined me this evening to discuss the #COVIDー19 economic impact on Maryland’s economy. https://www.facebook.com/ryanrminer/videos/10102013017229482/?d=n … #mdpolitics #MDGA20 #coronavirus
