Let's not forget more and more confirmed cases of the coronavirus keep popping up here in the states right as we deal with a surging wave of anti-vaccine pushes. Everything is fine. https://twitter.com/BariAWilliams/status/1221561381545136129 …
"If you believe people are trying to control us and cause us great harm, which is the more rational way they would… https://t.co/tYkcwGYKVf"
