"This morning, I met with the Incident Response Group to go over the steps we’re taking to prevent the spread of coronavirus in Canada, help families affected by the tragic event in Iran, and support Australia as it battles wildfires. More on our meeting: https://bit.ly/36CXMx2 pic.twitter.com/5dVd14widR"
"At home & abroad, we’re working to do everything necessary to keep Canadians safe. During our meeting with the Incident Response Group this afternoon, we discussed the coronavirus & our plans to bring Canadians home from the affected areas in China."
