"State health officials send three possible cases from Macomb, Washtenaw counties for coronavirus testing http://bit.ly/30RQunz pic.twitter.com/d34fsucg5z"
A worker at GM Flint Assembly tests positive for coronavirus. https://nbc25news.com/news/local/flint-assembly-operations-stopped-due-to-coronavirus-concerns …
A worker at GM Flint Assembly tests positive for coronavirus. https://nbc25news.com/news/local/flint-assembly-operations-stopped-due-to-coronavirus-concerns …
