"wait coronavirus wasn’t actually named after the beer..,!,!,! ur joking pls tell me i didn’t believe that this whole time"
"wait coronavirus wasn’t actually named after the beer..,!,!,! ur joking pls tell me i didn’t believe that this whole time"
