"Oh hell.
#coronavirus 

This is negligent. Aggravated assault at least. https://twitter.com/ChrisMurphyCT/status/1241481273421574147 …"
"Oh hell.
#coronavirus 

This is negligent. Aggravated assault at least. https://twitter.com/ChrisMurphyCT/status/1241481273421574147 …"
