"WHO says new China coronavirus could spread, warns hospitals worldwide #IndoAsiaPac #IndoPacific #PRC #WHO #Virus #Warninghttps://reut.rs/2FOKORD "
Study warns of global poverty surge to over 1 billion due to coronavirus | The Japan Times https://t.co/FlRxE1hmzN… https://t.co/RMnXG9Q662
