Tyranny is fueling the coronavirus pandemic https://theweek.com/articles/897193/tyranny-fueling-coronavirus-pandemic …  -- Ya think  #CoronaVirus #Authoritarianism #FearMongering
Former FDA Commissioner: States and cities may have to shut business 'for national interests' amid #coronavirus outbreak https://thehill.com/homenews/sunday-talk-shows/486504-former-fda-commissioner-states-and-cities-may-have-to-shut#.XmWFCc154QI.twitter …
