"Georgia Coronavirus Deaths Surpass 1,000; Forecaster Says Will Double By August With Reopening http://dlvr.it/RVjh4W"
First Death In China From New Coronavirus Pneumonia Outbreak http://dlvr.it/RMrP8q pic.twitter.com/wnZjCdXTnS
