"“Now, the contrast between the administration’s public and private messaging on its plan to expand testing is rankling U.S. labs.“
 
->Latest coronavirus testing glitch: Not enough cotton swabs https://politi.co/2ITHlCZ  #coronavirus #coronavirusapocalypse"
"“Now, the contrast between the administration’s public and private messaging on its plan to expand testing is rankling U.S. labs.“
 
->Latest coronavirus testing glitch: Not enough cotton swabs https://politi.co/2ITHlCZ  #coronavirus #coronavirusapocalypse"
