this coronavirus gettin everywhere & bitch I’m deadass gettin skedd 
Every food place & store I shop at done sent me an email about the coronavirus & their safety guidelines  okay I get it damn
Every food place & store I shop at done sent me an email about the coronavirus & their safety guidelines  okay I get it damn
