"The #XR industry needs to act with maturity &amp; is in dire need of new thought leaders Let me spare you from the self appointed Voices in #XR (Exploitation) &amp; Covid19-Reality ""VR in the time of Coronavirus"" podcasts: In a pandemic All shared VR AR HMD activity should be stopped"
Disgraceful #OMGVRboyOMG s &amp; #EFFUXR s are trying to make $out of Coronavirus @twitter /text based conferencing will do just fine as a @zoom_us &amp; IRL conference replacement The last thing business/brands want if they are functional during a #COVID19 pandemic is to exploit it
