"Hmmm...Africa with a highly infectious virus...where have we seen this before? Hey Dustin Hoffman-where are you! In all seriousness, we  it’s not confirmed 
Coronavirus Case Suspected in Djibouti, Where US and China Base Troops | http://Military.com https://www.military.com/daily-news/2020/01/30/coronavirus-case-suspected-djibouti-where-us-and-china-base-troops.html …"
