World Health Organization declares coronavirus outbreak a public health emergency 
World Health Organization declares coronavirus outbreak a public health emergency  https://twitter.com/i/events/1222652004838690816 …
Is India's Hot Weather Keeping Coronavirus at Bay? Experts Conflicted  https://twitter.com/i/events/1235106283977490434 …
