the only reason i am not out partying with my hundreds of real friends is because of coronavirus otherwise i would’ve been out partying all night but i just don’t want to put others at risk
the only reason i am not out partying with my hundreds of real friends is because of coronavirus otherwise i would’ve been out partying all night but i just don’t want to put others at risk
