". @GovRonDeSantis
@SenRickScott @marcorubio
failing as leaders What r they doing 2protect those forced out of work/cut hours significantly? April 1 is soon upon us? Halting evictions? Morg foreclosures? Emergency food stamps in place? NOTHING!  
#Florida #coronavirus @FoxNews"
". @GovRonDeSantis
@SenRickScott @marcorubio
failing as leaders What r they doing 2protect those forced out of work/cut hours significantly? April 1 is soon upon us? Halting evictions? Morg foreclosures? Emergency food stamps in place? NOTHING!  
#Florida #coronavirus @FoxNews"
