US Health Official: Coronavirus on Verge of Becoming ‘Global Pandemic’ https://www.theepochtimes.com/us-health-official-coronavirus-on-verge-of-becoming-global-pandemic_3240123.html … #lastscoutradio #qarmy #atomicbiscuits #feedly
From Apple to Walt Disney Major US Companies See Revenue Hit by Coronavirus https://www.theepochtimes.com/from-apple-to-walt-disney-major-us-companies-report-coronavirus-driving-down-profits_3240154.html … #lastscoutradio #qarmy #atomicbiscuits #feedly
COVID-19: First coronavirus death in Europe - Sky News https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9S01SYzVDS3ZOUmPSAQA?oc=5 … #lastscoutradio #qarmy #atomicbiscuits #feedly
44 Americans On The Diamond Princess Cruise Ship Diagnosed With Coronavirus - NPR https://www.npr.org/2020/02/16/806470340/americans-evacuate-diamond-princess-cruise-ship-amid-spread-of-infection … #lastscoutradio #qarmy #atomicbiscuits #feedly
'This is unprecedented': Xi Jinping shifts blame as Beijing boasts of coronavirus crackdown - Washington Examiner https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL3d3dy53YXNoaW5ndG9uZXhhbWluZXIuY29tL3BvbGljeS9kZWZlbnNlLW5hdGlvbmFsLXNlY3VyaXR5L3RoaXMtaXMtdW5wcmVjZWRlbnRlZC14aS1qaW5waW5nLXNoaWZ0cy1ibGFtZS1hcy1iZWlqaW5nLWJvYXN0cy1vZi1jb3JvbmF2aXJ1cy1jcmFja2Rvd27SAQA?oc=5 … #lastscoutradio #qarmy #atomicbiscuits #feedly
"China's Hubei reports 1,933 new cases of coronavirus on Feb 16 -health bureau https://uk.reuters.com/article/china-health-hubei/chinas-hubei-reports-1933-new-cases-of-coronavirus-on-feb-16-health-bureau-idUKB9N28D0A5 … #lastscoutradio #qarmy #atomicbiscuits #feedly"
"Fast-food companies in China step up ‘contactless’ pickup, delivery as coronavirus rages https://www.oann.com/fast-food-companies-in-china-step-up-contactless-pickup-delivery-as-coronavirus-rages/?utm_source=feedly&utm_medium=rss&utm_campaign=fast-food-companies-in-china-step-up-contactless-pickup-delivery-as-coronavirus-rages … #lastscoutradio #qarmy #atomicbiscuits #feedly"
