"From 8am 16 March foriegn nationals without residence permit will be turned back. Airports are not closing. Norw. citizens, persons with residence permit, #EEA national who live and work in Norway, their familiy members will be let into #Norway #coronavirus https://twitter.com/Regjeringen/status/1239130959317995521 …"
"From 8am 16 March foriegn nationals without residence permit will be turned back. Airports are not closing. Norw. citizens, persons with residence permit, #EEA national who live and work in Norway, their familiy members will be let into #Norway #coronavirus https://twitter.com/Regjeringen/status/1239130959317995521 …"
