General Election.  I’m not lucky enough to die of coronavirus before another Russia-backed presidency.
Started #workingfromhome today! #StayAtHomeChallenge #coronavirus https://twitter.com/Kmarmi/status/1238829326315016193 …
Started #workingfromhome today! #StayAtHomeChallenge #coronavirus https://twitter.com/Kmarmi/status/1238829326315016193 …
