Adults Over 60 Discouraged from Traveling – Because of Coronavirus https://renespoints.boardingarea.com/2020/03/06/adults-over-60-discouraged-from-traveling-coronavirus/ …pic.twitter.com/TDAV77eqla
Coronavirus Patient Flew on Delta Flight from JFK. Some Vegas Casino Workers Get Good News. https://renespoints.boardingarea.com/2020/03/19/coronavirus-delta-flight-jfk-vegas-casino-workers-pay/ …pic.twitter.com/SaoHcsl0cb
Coronavirus Patient Flew on Delta Flight from JFK. Some Vegas Casino Workers Get Good News. https://renespoints.boardingarea.com/2020/03/19/coronavirus-delta-flight-jfk-vegas-casino-workers-pay/ …pic.twitter.com/SaoHcsl0cb
