"""Japan Confirms First Case of New Chinese Coronavirus"" by BY SUI-LEE WEE via NYT New York Times https://nyti.ms/30rDkgM "
"""Japan and Thailand Confirm New Cases of Chinese Coronavirus"" by BY SUI-LEE WEE via NYT New York Times https://nyti.ms/30rDkgM "
