WHO live update on coronavirus #COVID19 press conference. How different from the press conference of the Czech Prime Minister.... 
"Feb. 8  2020 Wuhan Coronavirus Cases Global (7 am): 34,394
Deaths: 720 (2%)
Critical condition: 4,826 (14%)
Recovered: 2,084 (6%)"
Coronavirus outbreak death toll now 361 https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_3f7c2a76a954a25a8af8ae66dd846f04 …
