"Postponement should be off the table unless it has to be done due to health concerns at that time. It is too early to take that decision

#ClimateEmergency #ClimateAction #COP26 #coronavirus #covid19UKhttps://www.theguardian.com/environment/2020/mar/18/cop26-boris-johnson-urged-resist-calls-postpone-climate-talks-coronavirus …"
"Postponement should be off the table unless it has to be done due to health concerns at that time. It is too early to take that decision

#ClimateEmergency #ClimateAction #COP26 #coronavirus #covid19UKhttps://www.theguardian.com/environment/2020/mar/18/cop26-boris-johnson-urged-resist-calls-postpone-climate-talks-coronavirus …"
