"[#PSA]: If you've not heard about the Wuhan coronavirus yet, this is what you need to know.

5 cases confirmed in Australia, 4 in Sydney (Eastwood, Rhodes, Burwood). Over 3000 people have caught the virus (1900 over the weekend)..

See more: https://2166.it/psawcv 
#coronavirus pic.twitter.com/Cik49xv3TL"
