bemmequercolorido is our Social guest and #Passport:Portugal designer this month! International shipping has been so slow due to coronavirus of course so we have been waiting at the edge of our seat for her products… https://www.instagram.com/p/CA01_YvDjhY/?igshid=1cccplg4kz4uf
The tech ‘solutions’ for coronavirus take the surveillance state to the next level | Evgeny Morozov 
