I am very curious to see if there will be a spike in new coronavirus cases around the country over the next week
I hope this doesn't hit cache county for my work. We are making Coronavirus test kits now to ship out. We cant shut down https://twitter.com/andyblarsen/status/1240788644773818368 …
I hope this doesn't hit cache county for my work. We are making Coronavirus test kits now to ship out. We cant shut down https://twitter.com/andyblarsen/status/1240788644773818368 …
